Dhaka / Hazrat Shahjalal International Airport	Netaji Subhash Chandra Bose International Airport	10
Dhaka / Hazrat Shahjalal International Airport	Shah Amanat International Airport	8
Muscat International Airport	Shah Amanat International Airport	6
Dhaka / Hazrat Shahjalal International Airport	Cox's Bazar Airport	6
Dubai International Airport	Dhaka / Hazrat Shahjalal International Airport	6
King Abdulaziz International Airport	Dhaka / Hazrat Shahjalal International Airport	6
Jessore Airport	Dhaka / Hazrat Shahjalal International Airport	6
Tribhuvan International Airport	Dhaka / Hazrat Shahjalal International Airport	8
Kuala Lumpur International Airport	Dhaka / Hazrat Shahjalal International Airport	10
Muscat International Airport	Dhaka / Hazrat Shahjalal International Airport	3
Saidpur Airport	Dhaka / Hazrat Shahjalal International Airport	2
Osmany International Airport	Dhaka / Hazrat Shahjalal International Airport	7
Shah Mokhdum Airport	Dhaka / Hazrat Shahjalal International Airport	1
Saidpur Airport	Shah Mokhdum Airport	1
Resolute Bay Airport	Grise Fiord Airport	2
Ministro Pistarini International Airport	Dallas Fort Worth International Airport	4
John F Kennedy International Airport	Ministro Pistarini International Airport	6
Miami International Airport	Ministro Pistarini International Airport	6
Punta Cana International Airport	Ministro Pistarini International Airport	2
Punta Cana International Airport	Miami International Airport	8
Whitehorse / Erik Nielsen International Airport	Edmonton International Airport	1
Vancouver International Airport	Kelowna International Airport	6
Whitehorse / Erik Nielsen International Airport	Kelowna International Airport	2
Yellowknife Airport	Ottawa Macdonald-Cartier International Airport	3
Whitehorse / Erik Nielsen International Airport	Vancouver International Airport	4
Calgary International Airport	Whitehorse / Erik Nielsen International Airport	1
Yellowknife Airport	Whitehorse / Erik Nielsen International Airport	2
Calgary International Airport	Edmonton International Airport	9
Licenciado Benito Juarez International Airport	General Juan N Alvarez International Airport	7
Licenciado Adolfo Lopez Mateos International Airport	General Juan N Alvarez International Airport	4
Licenciado Benito Juarez International Airport	Jesús Terán Paredo International Airport	4
Licenciado Benito Juarez International Airport	El Dorado International Airport	8
Licenciado Benito Juarez International Airport	Ciudad Obregón International Airport	4
Licenciado Benito Juarez International Airport	Abraham González International Airport	6
Licenciado Benito Juarez International Airport	Ciudad del Carmen International Airport	4
Licenciado Benito Juarez International Airport	Ingeniero Alberto Acuña Ongay International Airport	4
Licenciado Benito Juarez International Airport	Chetumal International Airport	2
Licenciado Benito Juarez International Airport	Bachigualato Federal International Airport	6
Licenciado Benito Juarez International Airport	Cancún International Airport	10
General Mariano Escobedo International Airport	Cancún International Airport	6
Licenciado Adolfo Lopez Mateos International Airport	Cancún International Airport	4
Licenciado Benito Juarez International Airport	General Roberto Fierro Villalobos International Airport	6
Licenciado Benito Juarez International Airport	Cozumel International Airport	2
Licenciado Benito Juarez International Airport	Don Miguel Hidalgo Y Costilla International Airport	8
General Mariano Escobedo International Airport	Don Miguel Hidalgo Y Costilla International Airport	10
San Antonio International Airport	Don Miguel Hidalgo Y Costilla International Airport	4
Los Cabos International Airport	Don Miguel Hidalgo Y Costilla International Airport	6
John Wayne Airport-Orange County Airport	Don Miguel Hidalgo Y Costilla International Airport	2
General Abelardo L. Rodríguez International Airport	Don Miguel Hidalgo Y Costilla International Airport	6
Licenciado Benito Juarez International Airport	La Aurora Airport	4
Licenciado Benito Juarez International Airport	José Martí International Airport	6
Licenciado Benito Juarez International Airport	General Ignacio P. Garcia International Airport	7
Licenciado Benito Juarez International Airport	Bahías de Huatulco International Airport	4
Licenciado Benito Juarez International Airport	John F Kennedy International Airport	8
Licenciado Benito Juarez International Airport	Manuel Márquez de León International Airport	6
General Mariano Escobedo International Airport	McCarran International Airport	6
Licenciado Adolfo Lopez Mateos International Airport	McCarran International Airport	2
Miami International Airport	Licenciado Benito Juarez International Airport	15
Licenciado Manuel Crescencio Rejon Int Airport	Licenciado Benito Juarez International Airport	8
Minatitlán/Coatzacoalcos National Airport	Licenciado Benito Juarez International Airport	4
General Mariano Escobedo International Airport	Licenciado Benito Juarez International Airport	10
General Rafael Buelna International Airport	Licenciado Benito Juarez International Airport	8
Xoxocotlán International Airport	Licenciado Benito Juarez International Airport	4
Licenciado Gustavo Díaz Ordaz International Airport	Licenciado Benito Juarez International Airport	8
General Lucio Blanco International Airport	Licenciado Benito Juarez International Airport	6
San Antonio International Airport	Licenciado Benito Juarez International Airport	8
Los Cabos International Airport	Licenciado Benito Juarez International Airport	6
Juan Santamaria International Airport	Licenciado Benito Juarez International Airport	6
John Wayne Airport-Orange County Airport	Licenciado Benito Juarez International Airport	4
General Francisco Javier Mina International Airport	Licenciado Benito Juarez International Airport	4
Angel Albino Corzo International Airport	Licenciado Benito Juarez International Airport	6
General Abelardo L. Rodríguez International Airport	Licenciado Benito Juarez International Airport	7
Francisco Sarabia International Airport	Licenciado Benito Juarez International Airport	6
General Heriberto Jara International Airport	Licenciado Benito Juarez International Airport	6
Carlos Rovirosa Pérez International Airport	Licenciado Benito Juarez International Airport	6
General Leobardo C. Ruiz International Airport	Licenciado Benito Juarez International Airport	4
Ixtapa Zihuatanejo International Airport	Licenciado Benito Juarez International Airport	6
Playa De Oro International Airport	Licenciado Benito Juarez International Airport	6
San Antonio International Airport	General Mariano Escobedo International Airport	6
Licenciado Adolfo Lopez Mateos International Airport	General Mariano Escobedo International Airport	4
Licenciado Adolfo Lopez Mateos International Airport	Licenciado Gustavo Díaz Ordaz International Airport	2
Licenciado Adolfo Lopez Mateos International Airport	San Antonio International Airport	2
Licenciado Adolfo Lopez Mateos International Airport	Los Cabos International Airport	2
Ixtapa Zihuatanejo International Airport	Licenciado Adolfo Lopez Mateos International Airport	2
Herat Airport	Indira Gandhi International Airport	2
Kabul International Airport	Indira Gandhi International Airport	10
Kabul International Airport	Dubai International Airport	10
Benazir Bhutto International Airport	Herat Airport	2
Kabul International Airport	Herat Airport	6
Kabul International Airport	Benazir Bhutto International Airport	4
Mazar I Sharif Airport	Kabul International Airport	4
Zürich Airport	Antalya International Airport	6
Hurghada International Airport	EuroAirport Basel-Mulhouse-Freiburg Airport	2
Zürich Airport	Hurghada International Airport	4
Zürich Airport	Priština International Airport	4
Zürich Airport	Skopje Alexander the Great Airport	4
Stuttgart Airport	Málaga Airport	4
Berlin-Tegel International Airport	Málaga Airport	4
Cologne Bonn Airport	Houari Boumediene Airport	2
Hamburg Airport	Amsterdam Airport Schiphol	8
Düsseldorf International Airport	Ancona Falconara Airport	2
Berlin-Tegel International Airport	Ancona Falconara Airport	2
Cologne Bonn Airport	Stockholm-Arlanda Airport	2
Düsseldorf International Airport	Stockholm-Arlanda Airport	6
Hamburg Airport	Stockholm-Arlanda Airport	4
Cologne Bonn Airport	Eleftherios Venizelos International Airport	2
Stuttgart Airport	Eleftherios Venizelos International Airport	2
Cologne Bonn Airport	Antalya International Airport	10
Cologne Bonn Airport	Barcelona International Airport	2
Düsseldorf International Airport	Barcelona International Airport	8
Hannover Airport	Barcelona International Airport	6
Hamburg Airport	Barcelona International Airport	8
Stuttgart Airport	Barcelona International Airport	6
Stuttgart Airport	Brindisi – Salento Airport	2
Stuttgart Airport	Belgrade Nikola Tesla Airport	6
Hamburg Airport	Bergen Airport Flesland	2
Hamburg Airport	Birmingham International Airport	2
Berlin-Tegel International Airport	Birmingham International Airport	2
Cologne Bonn Airport	Bastia-Poretta Airport	2
Düsseldorf International Airport	Bastia-Poretta Airport	2
Hamburg Airport	Bastia-Poretta Airport	2
Stuttgart Airport	Bastia-Poretta Airport	2
Berlin-Tegel International Airport	Bastia-Poretta Airport	2
Düsseldorf International Airport	Bilbao Airport	2
Stuttgart Airport	Bilbao Airport	2
Cologne Bonn Airport	Bologna Guglielmo Marconi Airport	2
Berlin-Tegel International Airport	Bologna Guglielmo Marconi Airport	2
Stuttgart Airport	Bremen Airport	2
Cologne Bonn Airport	Bari Karol Wojtyła Airport	2
Düsseldorf International Airport	Bari Karol Wojtyła Airport	2
Stuttgart Airport	Bari Karol Wojtyła Airport	2
Stuttgart Airport	Brussels Airport	2
Düsseldorf International Airport	EuroAirport Basel-Mulhouse-Freiburg Airport	2
Cologne Bonn Airport	Budapest Ferenc Liszt International Airport	2
Hamburg Airport	Budapest Ferenc Liszt International Airport	2
Stuttgart Airport	Budapest Ferenc Liszt International Airport	2
Cologne Bonn Airport	Cagliari Elmas Airport	2
Düsseldorf International Airport	Cagliari Elmas Airport	6
Stuttgart Airport	Cagliari Elmas Airport	2
Hamburg Airport	Charles de Gaulle International Airport	6
Cologne Bonn Airport	Ioannis Kapodistrias International Airport	4
Dresden Airport	Ioannis Kapodistrias International Airport	2
Stuttgart Airport	Ioannis Kapodistrias International Airport	4
Calvi-Sainte-Catherine Airport	Cologne Bonn Airport	4
Catania-Fontanarossa Airport	Cologne Bonn Airport	2
Dubrovnik Airport	Cologne Bonn Airport	2
Dresden Airport	Cologne Bonn Airport	2
Dublin Airport	Cologne Bonn Airport	2
Edinburgh Airport	Cologne Bonn Airport	2
Faro Airport	Cologne Bonn Airport	4
Leonardo da Vinci–Fiumicino Airport	Cologne Bonn Airport	2
Friedrichshafen Airport	Cologne Bonn Airport	2
Hamburg Airport	Cologne Bonn Airport	2
Heringsdorf Airport	Cologne Bonn Airport	2
Heraklion International Nikos Kazantzakis Airport	Cologne Bonn Airport	4
Ibiza Airport	Cologne Bonn Airport	4
Mikonos Airport	Cologne Bonn Airport	2
Santorini Airport	Cologne Bonn Airport	2
Kos Airport	Cologne Bonn Airport	6
Klagenfurt Airport	Cologne Bonn Airport	4
Alexander the Great International Airport	Cologne Bonn Airport	2
Leipzig Halle Airport	Cologne Bonn Airport	2
London Heathrow Airport	Cologne Bonn Airport	2
Lisbon Portela Airport	Cologne Bonn Airport	2
Gran Canaria Airport	Cologne Bonn Airport	8
Manchester Airport	Cologne Bonn Airport	2
Malpensa International Airport	Cologne Bonn Airport	2
Naples International Airport	Cologne Bonn Airport	2
Nice-Côte d'Azur Airport	Cologne Bonn Airport	2
Olbia Costa Smeralda Airport	Cologne Bonn Airport	6
Palma De Mallorca Airport	Cologne Bonn Airport	10
Falcone–Borsellino Airport	Cologne Bonn Airport	2
Václav Havel Airport Prague	Cologne Bonn Airport	2
Pisa International Airport	Cologne Bonn Airport	2
Pula Airport	Cologne Bonn Airport	2
Menara Airport	Cologne Bonn Airport	2
Diagoras Airport	Cologne Bonn Airport	4
Rijeka Airport	Cologne Bonn Airport	2
Rostock-Laage Airport	Cologne Bonn Airport	2
Sabiha Gökçen International Airport	Cologne Bonn Airport	6
Sarajevo International Airport	Cologne Bonn Airport	2
Thessaloniki Macedonia International Airport	Cologne Bonn Airport	2
Split Airport	Cologne Bonn Airport	2
London Stansted Airport	Cologne Bonn Airport	2
Lamezia Terme Airport	Cologne Bonn Airport	2
Salzburg Airport	Cologne Bonn Airport	4
Ben Gurion International Airport	Cologne Bonn Airport	2
Tunis Carthage International Airport	Cologne Bonn Airport	2
Berlin-Tegel International Airport	Cologne Bonn Airport	8
Venice Marco Polo Airport	Cologne Bonn Airport	2
Vienna International Airport	Cologne Bonn Airport	6
Verona Villafranca Airport	Cologne Bonn Airport	2
Warsaw Chopin Airport	Cologne Bonn Airport	2
Jerez Airport	Cologne Bonn Airport	2
Zemunik Airport	Cologne Bonn Airport	2
Zagreb Airport	Cologne Bonn Airport	2
Zürich Airport	Cologne Bonn Airport	4
Düsseldorf International Airport	Catania-Fontanarossa Airport	12
Hannover Airport	Catania-Fontanarossa Airport	2
Hamburg Airport	Catania-Fontanarossa Airport	4
Stuttgart Airport	Catania-Fontanarossa Airport	10
Berlin-Tegel International Airport	Catania-Fontanarossa Airport	12
Düsseldorf International Airport	Cardiff International Airport	2
Düsseldorf International Airport	Dubrovnik Airport	6
Hannover Airport	Dubrovnik Airport	2
Hamburg Airport	Dubrovnik Airport	2
Stuttgart Airport	Dubrovnik Airport	2
Berlin-Tegel International Airport	Dubrovnik Airport	4
Düsseldorf International Airport	Dresden Airport	4
Stuttgart Airport	Dresden Airport	2
Heringsdorf Airport	Dortmund Airport	2
Munich International Airport	Dortmund Airport	4
Palma De Mallorca Airport	Dortmund Airport	6
Sabiha Gökçen International Airport	Dortmund Airport	4
Split Airport	Dortmund Airport	2
Düsseldorf International Airport	Dublin Airport	4
Geneva Cointrin International Airport	Düsseldorf International Airport	2
Heringsdorf Airport	Düsseldorf International Airport	2
Heraklion International Nikos Kazantzakis Airport	Düsseldorf International Airport	12
Ibiza Airport	Düsseldorf International Airport	6
Katowice International Airport	Düsseldorf International Airport	2
Leipzig Halle Airport	Düsseldorf International Airport	2
Lyon Saint-Exupéry Airport	Düsseldorf International Airport	2
